alpha0,alpha1,omegav,xT
-0.050582737787758,0.995061755946392,234.00210796934,-10.9561423249106
-0.037953950116308,0.996331524342137,205.570866213823,-10.3100883780098
-0.0615495367293148,0.994032348298654,285.740838984684,-10.8459616851853
-0.170104318195032,0.983063196456949,122.094328616252,-9.67791787456615
-0.0582246399107972,0.994335616275581,206.583416040388,-10.2652975253091
-0.170301561523518,0.983273060437839,102.723095917999,-10.853369103645
-0.148711702196441,0.985519739209308,90.6998630681436,-10.4392820827588
-0.0766717026837004,0.992661702141952,250.449493399815,-10.2236418787551
-0.0632730768385315,0.993876460314505,222.97610695016,-10.3372632462153
-0.0820145906627585,0.992078753142205,161.154170259393,-10.2600012384691
-0.0754556413555584,0.992594490822233,287.543775665833,-10.3397747946014
-0.0532458120477032,0.994669520671733,256.601499065043,-9.92344026993112
-0.0840491179721574,0.991614968483496,201.502953334329,-10.6107608065254
-0.127205035322691,0.987250876765046,118.793117562626,-10.7306895353087
-0.190827005835144,0.981250671546525,88.3918508504524,-9.99321866624223
-0.0973131575883894,0.990224309706729,101.768339085287,-10.318187822755
-0.0451033226543414,0.995648567494193,161.001944884432,-10.2316021549001
-0.121754823736584,0.98787578012886,278.212766603099,-10.3333766659838
-0.119881332395332,0.988361740602824,154.644572056296,-10.8741133386435
-0.121904283540702,0.988020690969078,148.657044839881,-10.6123260705452
-0.1176791325014,0.988392389415781,105.175496176334,-10.2912719731972
-0.135729569055334,0.986672944263989,156.264902845487,-10.4053036119111
-0.0759491989774725,0.992375341179835,292.755230279054,-10.1385233579881
-0.00777863241052479,0.999126098870568,469.052282934816,-10.9455762657273
-0.0561701406582037,0.994300463484229,210.267478622746,-10.4043875698761
-0.105291569413255,0.989792946812334,224.031409348436,-10.7026215144994
-0.0666916262687304,0.993311482908185,291.424201364784,-10.4848371011319
-0.0764139813270564,0.992414917314524,209.936140983525,-10.0986625920799
-0.160012613058058,0.984278626532192,120.029264273464,-10.5395710715575
-0.0496186878423087,0.995006084831813,192.293076879979,-10.1528465913498
-0.181394278418052,0.982189292404543,66.9439361038283,-10.31376774782
-0.0353410651600344,0.996475541759667,135.314415613086,-10.4294935230896
-0.0341058101663437,0.996721065286679,508.008999833798,-10.3109344269594
-0.095626637865405,0.990422178862106,135.187208049013,-10.4488447018992
-0.0927721416024368,0.990587202021392,169.422890908006,-10.6565302346769
-0.108308243909205,0.989319460098846,137.532938821129,-10.241544079486
-0.0333206719454283,0.996472422724999,374.382508818405,-10.53033000025
-0.0512480832426742,0.994906638091093,172.884604693679,-10.7058630428059
-0.0607170337610613,0.993911229549812,212.078848871288,-10.4559439875023
-0.0965067535310367,0.99069074418679,211.775250555411,-10.9104729575756
-0.0604945071903931,0.994041461288395,148.473601629848,-10.5836766626732
-0.0826299909896387,0.991907052161448,197.820219533988,-10.4461985690831
-0.133491476056151,0.986765474472741,108.055656930348,-10.7501549463867
-0.137861346045391,0.986393699113137,192.599418092246,-10.2214317770244
-0.0642508047449008,0.99358299484816,289.334777484945,-10.086418904393
-0.0432072887547441,0.995704598376978,497.147740729205,-10.3143768263702
-0.176568585742292,0.982657900348755,102.304733230716,-10.1003564492747
-0.0576257178902739,0.994374896083664,215.046422168519,-10.7469631721115
-0.0785932120942532,0.992175572182861,210.718928007136,-10.031488960344
-0.194550091504795,0.980392438767611,107.285836668837,-10.0580429657889
-0.0307403659441488,0.996986564225077,375.204997367722,-10.2146679399154
-0.0399997124020127,0.996055903902103,282.530702966023,-10.4924564509204
-0.0641593928942888,0.993619460524014,221.297806113967,-10.3813889470937
-0.110572223991547,0.989068527966728,266.36597649273,-10.6156709039402
-0.142040353765714,0.986144255885412,92.7499085278141,-10.247563046648
-0.11185633952472,0.988831889192026,89.0455074402482,-11.1001820344793
-0.0874732857609951,0.991132580037697,226.09693138519,-10.2924628995219
-0.0469275806060263,0.995429900134565,333.504461842723,-10.4342240156662
-0.108730041912073,0.989283433006996,117.471172397653,-10.6079826544564
-0.116728148741426,0.988450288995199,145.89615916894,-10.4663983730495
-0.0688447976236062,0.993113298497819,230.747497213901,-10.5877969004361
-0.0417335509816145,0.995725671723707,220.942823928434,-10.250798108532
-0.162958798193854,0.983837131397728,106.410447870545,-10.810323683759
-0.1116479215246,0.988930378435589,187.446387738412,-10.3103002237486
-0.0960980466716573,0.990753021300864,118.930575233629,-10.5128624863174
-0.0792811900718823,0.992240019569661,209.201728377739,-10.619076981961
-0.134679064029175,0.986624066946869,117.742328370933,-10.3113331443626
-0.0989568652228075,0.990229781505474,140.469856454269,-10.3228091346733
-0.2148600048011,0.978622539058707,81.0744746717397,-10.5668489462474
-0.0519855307220295,0.994931710791831,222.81596832875,-10.4048091800672
-0.113359089311354,0.988848324995673,158.568308964531,-10.4273407015276
-0.063056515777538,0.993820546280909,257.771930757997,-10.6708606776439
-0.0698681141019771,0.993086409055815,110.17616759146,-10.9916936107027
-0.0583747867921341,0.994084574304747,256.207921458746,-10.0542833640982
-0.127701840542053,0.987126212776373,131.691358821017,-10.6600031664927
-0.149070452091981,0.98520463342956,144.753200129689,-10.7778167735908
-0.082669995489726,0.991606530782964,115.133063324941,-10.1292156986026
-0.130157486579972,0.98730364590163,100.871989856947,-10.4410615141953
-0.0353647074993471,0.996513821444804,211.536925010333,-10.015449536538
-0.0255916156949435,0.997387646370064,148.768014919425,-10.482060898485
-0.0739243437641633,0.992692464557786,179.865386923596,-10.1795206707895
-0.139662553298699,0.98625469173739,197.725939771213,-10.4968032727986
-0.16199688275639,0.98414833527835,102.592448428185,-11.1235626923019
-0.0470386484692603,0.995387994419805,251.166087657745,-10.6952439024525
-0.0832385574198864,0.991786362985617,196.590341060299,-10.9877081163851
-0.134852565137411,0.986763708776038,111.297982326988,-10.8059220919551
-0.0776928416187261,0.992340531024442,278.917769246223,-10.3465900389474
-0.0846421327278663,0.991559062507089,215.926259848664,-10.1600976674062
-0.0597704749688119,0.994073718819409,206.641302487524,-10.3435488234512
-0.0622972849751499,0.994180535256666,155.248824457802,-10.5685781881905
-0.104892599929272,0.989864838015715,150.585670971343,-10.4050066898035
-0.0403323098077303,0.996004548208097,190.678668741466,-10.1348021153348
-0.0330153112009562,0.996791925920726,149.233997817013,-9.98377498192436
-0.0457437750965746,0.995482026182625,171.593672508254,-10.6962007733478
-0.0681842230448039,0.993348936653148,291.558693747907,-10.4593564854807
-0.0837671228569647,0.991679769084218,320.709541999974,-10.3228399228199
-0.0869811326564156,0.991324165844522,170.026846813043,-10.4015893532418
-0.0582766426881816,0.994410689570365,183.956431031303,-10.5228332685805
-0.0980347909432359,0.990253101877611,203.920453518156,-10.7363301538616
-0.0728485066481934,0.992939423683978,238.373169840653,-10.3803161392366
-0.141408817170518,0.985940863020993,150.604652706829,-10.4541482094479
-0.101857339719479,0.989683656236212,150.9494137102,-10.2413724723367
-0.0455732055199928,0.995575850049111,174.366986882691,-10.4798693862261
-0.119097409123874,0.988221538521517,200.626558675182,-10.0428630937112
-0.105238502674344,0.989644891482596,137.339906765485,-10.3242697357607
-0.118634140031784,0.988646422056553,124.758164054289,-10.7259996222236
-0.0552104774513248,0.994333553812288,250.209301251907,-10.5835125241008
-0.136656952252237,0.986494407139944,157.563283943812,-10.2088888038166
-0.10429781235414,0.989756060104057,123.150460431103,-10.3574717207126
-0.231980213926848,0.977211046800779,116.627773554189,-10.4239303951222
-0.0768021643345369,0.992453813018834,199.09404556232,-10.654216177339
-0.0979759320051451,0.990378759581938,158.007035478996,-10.8953367266662
-0.113339226065543,0.988747699332254,143.498854527016,-10.8718794556504
-0.113480372508769,0.98880429645911,171.303579907946,-10.1151779221177
-0.0920297819704949,0.990706106069844,198.466497179815,-9.98844159321485
-0.0598631036872603,0.994030203610134,260.792476472273,-10.6505669572068
-0.120685407379941,0.988290902192948,162.476696916219,-10.2635749462015
-0.172776352909192,0.982918537549084,143.357192459072,-10.4052613088378
-0.165569727458387,0.98341926000719,130.094124349208,-10.1703183108089
-0.0752642393841037,0.992254466984068,155.021244549032,-10.7940758298065
-0.0705828057362948,0.993088468895895,176.333983101179,-11.0140271548419
-0.0500267470321063,0.994806870153688,101.400946241533,-10.6886016623241
-0.0305125795943363,0.997025533546545,233.677933693594,-10.5661449473291
-0.125821529498658,0.987633134403679,170.323278484852,-9.83735685606749
-0.150293713112699,0.985157506703849,84.6250968885154,-10.7094894189038
-0.0850336949207913,0.991411011816329,167.387473125513,-10.5494308734989
-0.124680578492405,0.987483823186746,187.405571558798,-10.5342010635225
-0.0617007293168414,0.993922174022926,230.269366764897,-11.18388578518
-0.0708190725903085,0.992934168022926,188.787686953823,-10.5934260149014
-0.10415141141481,0.989837646835179,197.674996689412,-10.5251594760537
-0.0841265735714835,0.991410437538893,101.695282782699,-10.074844533478
-0.0570009664139472,0.994383586219739,325.297932386517,-10.7058537797036
-0.0764249756599252,0.992616815612677,181.44067746304,-10.7651939811888
-0.0400222060102402,0.996038002607101,293.91162867743,-11.1272548818217
-0.0517063770786109,0.994934547654514,159.611167217538,-10.1929576826278
-0.0604890139153874,0.994293478555714,195.07717900636,-11.0350637274177
-0.212065965785024,0.978895826736153,89.9808484844754,-10.614286916364
-0.0587070604344964,0.994148889709618,405.321600194281,-10.7329256859843
-0.0922248737459425,0.990744964315153,172.575608586073,-10.1752352576308
-0.0791012103628288,0.992250068182462,283.058745292591,-10.7222488003268
-0.0941415221052559,0.990698365840569,208.249842542245,-10.3545608639865
-0.11533823096008,0.988453793499804,177.277492979363,-10.0662836546579
-0.0634631943747341,0.993536719764264,228.678820457151,-10.5132695894838
-0.0737439757454566,0.992685826725476,268.059321112808,-9.94308058379253
-0.0602590166594679,0.994122115210147,198.032579913842,-10.3475055829062
-0.129040020828394,0.987435595958048,138.747699878802,-11.0128599288728
-0.0668900890594334,0.993546932144299,160.247827074517,-10.2908335907897
-0.134202009419346,0.986748650516003,125.323434842969,-10.7285843570453
-0.220952898279276,0.978046940261538,101.878045327117,-10.3321943612125
-0.102268440492216,0.989659999235797,121.672014318648,-10.1067033566661
-0.270542764290247,0.973402469153538,66.0148107115924,-10.6109690501529
-0.160283574236618,0.984326584096965,103.837193503037,-10.2363668163653
-0.0543984967333291,0.994459080956835,185.583194743582,-10.6178557969152
-0.149646963816187,0.98513099089574,94.1460286535101,-9.89189759430887
-0.0768041140226416,0.992407147606797,280.83691715732,-10.5537436804726
-0.101226980555957,0.989952115327238,164.461689035544,-10.3254927687671
-0.104097723041334,0.9899009591498,166.330251068728,-10.0012025970874
-0.104764325719752,0.989594737239527,139.60880993531,-10.4128442320993
-0.151249284665089,0.985172688491429,125.120865342229,-10.7448431164517
-0.0786737744656296,0.992282735613323,169.383999190664,-10.0481431202309
-0.037101532247967,0.996382393289358,132.541422755402,-10.3597637750568
-0.0200075378298471,0.99798115128919,236.967561374954,-10.557795127724
-0.022667962783723,0.997783444802481,213.865577269433,-10.1170267814831
-0.0104822277168797,0.999065132104166,310.689360320177,-10.296108424624
-0.0531200203453068,0.994724573465721,198.959882081083,-10.8204154482409
-0.183008584738735,0.981909851326489,114.85908501684,-11.1590680783778
-0.0505135712151174,0.995070193274851,248.410464942672,-10.6856136319945
-0.123451968047955,0.987575071834118,142.312878673484,-10.1282667068485
-0.0933335789835927,0.991003663834504,133.677309949608,-10.8724626974011
-0.14365965123292,0.98573441658648,90.4245647438392,-10.2859952772964
-0.191054770971573,0.981139918433385,115.280363556133,-10.2517477448425
-0.101912299745424,0.989856127005931,310.92319640715,-10.5784427574078
-0.0877565888352194,0.991402909483906,240.625896727146,-10.6962101109977
-0.072450317472723,0.992868753104952,293.178203748683,-10.4541560080685
-0.0847488897366282,0.991493480136897,134.631003397307,-10.4666636905223
-0.0745626740469471,0.99265680463229,195.862089625892,-11.0067989429719
-0.0930579670946999,0.990688296282763,184.302439417519,-10.5541229710851
-0.12474697284175,0.987931030301548,131.127838644088,-10.1844865679062
-0.0845041465857535,0.991553178665177,244.940010894682,-9.91364795300275
-0.119016616094693,0.988358679106003,122.918808945211,-10.9195924784789
-0.177136512533267,0.982476449749598,100.310190685146,-10.9239335598771
-0.0901749373150839,0.991109276777321,184.601470072277,-10.5459368415585
-0.0668551202699037,0.993600930257678,186.696378943388,-10.7119335908949
-0.0372338419706285,0.996239546036404,450.495072940146,-10.2541591279846
-0.0824539119541633,0.992089674211261,269.048642993102,-10.6825636887216
-0.125086054858355,0.987451174306846,308.813966850861,-10.5082350494916
-0.0529811105108303,0.994749171774782,198.001129425068,-10.2921754849883
-0.107343354351795,0.989320290313146,123.089674461638,-10.1096467374936
-0.0537496998205689,0.994694119784826,276.33923710975,-10.7834236802243
-0.111349074356436,0.988915233850746,198.508651005921,-10.4122479911586
-0.114231978969337,0.988907084905298,103.737033231981,-10.6604806267581
-0.106786897599389,0.989419819203789,183.612129950219,-10.582188953942
-0.128400981136389,0.987436882584935,135.342197529369,-10.6105424793207
-0.150050402928523,0.985101463373073,118.80041598006,-11.1896091310259
-0.065802416943992,0.993453409914638,279.257245163633,-9.99857555447799
-0.0497943230182307,0.99507402227075,233.756713233791,-9.95424741890175
-0.265073126323012,0.973822423874419,58.2898243997698,-10.7378491087003
-0.0419259086734511,0.995867832162132,220.056486145498,-10.9542684016114
-0.100340326275772,0.990301389431822,124.643960396864,-10.4586608844581
-0.0961521747077098,0.990516688351515,234.996898260546,-10.3895362321849
-0.0850388019521947,0.991539070970426,101.486677615057,-10.8831184493844
-0.147511384549554,0.985539730785437,138.216538490334,-10.1377040043237
-0.123422082875309,0.987667416579723,111.715416792399,-10.8822996308177
-0.0907039277574527,0.991151358644499,214.362871531661,-10.9560722892413
-0.0636522530083345,0.993574068073411,230.793177193352,-10.4930077765363
-0.100161764636349,0.989871780967073,202.409197292741,-10.2701768153185
-0.0609015964989602,0.993997253015956,230.822764016843,-10.8319125131961
-0.0894987439953635,0.991346389328854,145.234074632677,-10.6328035153093
-0.0546510505744399,0.994842894248072,104.661394631856,-11.1809941228179
-0.0325450736114599,0.996775617880337,388.900383242295,-10.0039743802799
-0.0310519269087994,0.996872590633666,319.2351573364,-9.98545823956148
-0.071290013405317,0.992838638262872,194.408664164251,-10.3913266759909
-0.06832223996451,0.993211872274484,191.335899537039,-10.4902297566573
-0.143033966598151,0.985785523678965,219.52553100492,-10.6124729263971
-0.142625070498656,0.985881788300369,80.4010360526095,-10.535540881456
-0.131575405603235,0.987353273042511,153.667402382138,-10.3465882428382
-0.0854990161780989,0.991588580553185,208.048949414229,-10.6785349427153
-0.151570433015716,0.985094275203232,114.601778823665,-10.3875505765608
-0.127202483187648,0.987418254541864,239.970824540822,-10.5833864578937
-0.0961134745386185,0.990438066272123,179.141281892825,-10.6058443902351
-0.125577794611375,0.987579512707011,132.072134313276,-10.8178369643395
-0.126951774638322,0.987371568915238,128.450202558067,-10.6659295017881
-0.0798602665032944,0.992163134160667,264.76201282665,-10.2369465604899
-0.0803280347516557,0.991997278992676,154.910505068136,-10.800605335572
-0.130265028569124,0.986931054590421,192.682059729173,-10.0728523060645
-0.0475954451293767,0.995234475965107,372.048790515237,-10.6494314860073
-0.0352335034572814,0.996687753033992,124.167899655142,-10.3090553713809
-0.0600468391734611,0.994159725423434,274.616219909592,-10.2314482466389
-0.145364069890229,0.985475879864997,152.401343071603,-10.1577512241313
